"","gbifID","accessRights","bibliographicCitation","language","license","modified","publisher","references","rightsHolder","type","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","ownerInstitutionCode","basisOfRecord","informationWithheld","dataGeneralizations","dynamicProperties","occurrenceID","catalogNumber","recordNumber","recordedBy","recordedByID","individualCount","organismQuantity","organismQuantityType","sex","lifeStage","reproductiveCondition","caste","behavior","vitality","establishmentMeans","degreeOfEstablishment","pathway","georeferenceVerificationStatus","occurrenceStatus","preparations","disposition","associatedOccurrences","associatedReferences","associatedSequences","associatedTaxa","otherCatalogNumbers","occurrenceRemarks","organismID","organismName","organismScope","associatedOrganisms","previousIdentifications","organismRemarks","materialEntityID","materialEntityRemarks","verbatimLabel","materialSampleID","eventID","parentEventID","eventType","fieldNumber","eventDate","eventTime","startDayOfYear","endDayOfYear","year","month","day","verbatimEventDate","habitat","samplingProtocol","sampleSizeValue","sampleSizeUnit","samplingEffort","fieldNotes","eventRemarks","locationID","higherGeographyID","higherGeography","continent","waterBody","islandGroup","island","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","verticalDatum","verbatimDepth","minimumDistanceAboveSurfaceInMeters","maximumDistanceAboveSurfaceInMeters","locationAccordingTo","locationRemarks","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinateSystem","verbatimSRS","footprintWKT","footprintSRS","footprintSpatialFit","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceRemarks","geologicalContextID","earliestEonOrLowestEonothem","latestEonOrHighestEonothem","earliestEraOrLowestErathem","latestEraOrHighestErathem","earliestPeriodOrLowestSystem","latestPeriodOrHighestSystem","earliestEpochOrLowestSeries","latestEpochOrHighestSeries","earliestAgeOrLowestStage","latestAgeOrHighestStage","lowestBiostratigraphicZone","highestBiostratigraphicZone","lithostratigraphicTerms","group","formation","member","bed","identificationID","verbatimIdentification","identificationQualifier","typeStatus","identifiedBy","identifiedByID","dateIdentified","identificationReferences","identificationVerificationStatus","identificationRemarks","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","superfamily","family","subfamily","tribe","subtribe","genus","genericName","subgenus","infragenericEpithet","specificEpithet","infraspecificEpithet","cultivarEpithet","taxonRank","verbatimTaxonRank","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","datasetKey","publishingCountry","lastInterpreted","elevation","elevationAccuracy","depth","depthAccuracy","distanceFromCentroidInMeters","issue","taxonomicIssue","nonTaxonomicIssue","mediaType","hasCoordinate","hasGeospatialIssues","taxonKey","acceptedTaxonKey","kingdomKey","phylumKey","classKey","orderKey","superfamilyKey","familyKey","subfamilyKey","tribeKey","subtribeKey","genusKey","subgenusKey","speciesKey","species","acceptedScientificName","verbatimScientificName","typifiedName","protocol","lastParsed","lastCrawled","isInvasive","repatriated","relativeOrganismQuantity","projectId","isSequenced","gbifRegion","publishedByGbifRegion","level0Gid","level0Name","level1Gid","level1Name","level2Gid","level2Name","level3Gid","level3Name","iucnRedListCategory"
"1",5220094308,NA,"","","CC_BY_NC_4_0",2026-01-14 10:20:36,NA,"https://sernecportal.org/portal/collections/individual/index.php?occid=33972570","","",NA,"274b5332-1247-4374-b124-c819b814cd6e",NA,"DUKE","","","","PRESERVED_SPECIMEN",NA,NA,NA,"9e44d9d8-3b78-42a3-8c2d-22e202841e2f","DUKE10141926","CY-246","Manos, Paul S.",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","PRESENT","","",NA,NA,NA,"","Duke Accession #: 408507","[Voucher for U.S. National Science Foundation project, An investigation of the evolution and taxonomy of the true blueberries (Vaccinium section Cyanococcus), DEB-2038213 and DEB-2038217]; 2-3 ft tall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-05-31",NA,151,151,2019,5,31,"31 May 2019","",NA,NA,NA,NA,NA,NA,NA,NA,"","NORTH_AMERICA",NA,NA,NA,"US","North Carolina","Macon",NA,"Trail from Shortoff Mountain to Cole Gap",NA,"",NA,NA,NA,NA,NA,NA,35.109372,-83.186663,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peter W. Fritsch",NA,2025-04-04,NA,NA,NA,104548,NA,NA,NA,NA,NA,NA,NA,"Vaccinium constablaei A.Gray",NA,NA,NA,NA,NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Asterids|Ericales|Ericaceae|Vaccinium","Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,"Ericaceae",NA,NA,NA,"Vaccinium","Vaccinium",NA,NA,"constablaei",NA,NA,"SPECIES",NA,NA,"","SYNONYM","",NA,"785da3a1-3b86-4ac2-8f68-0903cb1cd085","US",2026-02-02 22:42:34.767,NA,NA,NA,NA,NA,"CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;TAXON_ID_NOT_FOUND",NA,NA,"StillImage",TRUE,FALSE,2882854,2882849,6,7707728,220,1353,NA,2505,NA,NA,NA,2882813,NA,2882849,"Vaccinium corymbosum","Vaccinium corymbosum L.","Vaccinium constablaei",NA,"DWC_ARCHIVE",2026-02-02 22:42:34.767,2026-02-02 21:48:41.761,NA,FALSE,NA,NA,FALSE,"NORTH_AMERICA","NORTH_AMERICA","USA","United States","USA.34_1","North Carolina","USA.34.56_1","Macon",NA,NA,NA
"2",5220094307,NA,"","","CC_BY_NC_4_0",2026-01-14 11:00:17,NA,"https://sernecportal.org/portal/collections/individual/index.php?occid=33972567","","",NA,"274b5332-1247-4374-b124-c819b814cd6e",NA,"DUKE","","","","PRESERVED_SPECIMEN",NA,NA,NA,"8730f5a5-cf53-4964-afbd-f9d93c8ff779","DUKE10141934","CY-451","Manos, Paul S.",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","PRESENT","","",NA,NA,NA,"","Duke Accession #: 408518","[Voucher for U.S. National Science Foundation project, An investigation of the evolution and taxonomy of the true blueberries (Vaccinium section Cyanococcus), DEB-2038213 and DEB-2038217]; 3-4 ft tall; leaves dark green above, glaucous below",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-06-01",NA,152,152,2021,6,1,"2021-6-1","",NA,NA,NA,NA,NA,NA,NA,NA,"","NORTH_AMERICA",NA,NA,NA,"US","North Carolina","Jackson",NA,"Devil's Courthouse, Whiteside Mountain, same as Manos CY-439, near trail to Courthouse ledge",NA,"",NA,NA,NA,NA,NA,NA,35.088438,-83.133868,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peter W. Fritsch",NA,2025-04-04,NA,NA,NA,104548,NA,NA,NA,NA,NA,NA,NA,"Vaccinium constablaei A.Gray",NA,NA,NA,NA,NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Asterids|Ericales|Ericaceae|Vaccinium","Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,"Ericaceae",NA,NA,NA,"Vaccinium","Vaccinium",NA,NA,"constablaei",NA,NA,"SPECIES",NA,NA,"","SYNONYM","",NA,"785da3a1-3b86-4ac2-8f68-0903cb1cd085","US",2026-02-02 22:42:35.748,NA,NA,NA,NA,NA,"CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;TAXON_ID_NOT_FOUND",NA,NA,"StillImage",TRUE,FALSE,2882854,2882849,6,7707728,220,1353,NA,2505,NA,NA,NA,2882813,NA,2882849,"Vaccinium corymbosum","Vaccinium corymbosum L.","Vaccinium constablaei",NA,"DWC_ARCHIVE",2026-02-02 22:42:35.748,2026-02-02 21:48:41.761,NA,FALSE,NA,NA,FALSE,"NORTH_AMERICA","NORTH_AMERICA","USA","United States","USA.34_1","North Carolina","USA.34.50_1","Jackson",NA,NA,NA
"3",5220093307,NA,"","","CC_BY_NC_4_0",2026-01-14 10:20:36,NA,"https://sernecportal.org/portal/collections/individual/index.php?occid=33972555","","",NA,"274b5332-1247-4374-b124-c819b814cd6e",NA,"DUKE","","","","PRESERVED_SPECIMEN",NA,NA,NA,"57ccd5a1-150c-4fb0-91da-d7e62300c991","DUKE10141851","CY-071","Manos, Paul S.",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","PRESENT","","",NA,NA,NA,"","Duke Accession #: 408488","[Voucher for U.S. National Science Foundation project, An investigation of the evolution and taxonomy of the true blueberries (Vaccinium section Cyanococcus), DEB-2038213 and DEB-2038217]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-08-08",NA,220,220,2017,8,8,"8 August 2017","",NA,NA,NA,NA,NA,NA,NA,NA,"","NORTH_AMERICA",NA,NA,NA,"US","North Carolina","Stokes",NA,"Moore's Knob, on trail near the top",NA,"",NA,NA,NA,NA,NA,NA,36.399186,-80.282819,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peter W. Fritsch",NA,2025-04-04,NA,NA,NA,104548,NA,NA,NA,NA,NA,NA,NA,"Vaccinium constablaei A.Gray",NA,NA,NA,NA,NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Asterids|Ericales|Ericaceae|Vaccinium","Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,"Ericaceae",NA,NA,NA,"Vaccinium","Vaccinium",NA,NA,"constablaei",NA,NA,"SPECIES",NA,NA,"","SYNONYM","",NA,"785da3a1-3b86-4ac2-8f68-0903cb1cd085","US",2026-02-02 22:42:36.502,NA,NA,NA,NA,NA,"CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;TAXON_ID_NOT_FOUND",NA,NA,"StillImage",TRUE,FALSE,2882854,2882849,6,7707728,220,1353,NA,2505,NA,NA,NA,2882813,NA,2882849,"Vaccinium corymbosum","Vaccinium corymbosum L.","Vaccinium constablaei",NA,"DWC_ARCHIVE",2026-02-02 22:42:36.502,2026-02-02 21:48:41.761,NA,FALSE,NA,NA,FALSE,"NORTH_AMERICA","NORTH_AMERICA","USA","United States","USA.34_1","North Carolina","USA.34.85_1","Stokes",NA,NA,NA
"4",5220085307,NA,"","","CC_BY_NC_4_0",2026-01-14 10:20:36,NA,"https://sernecportal.org/portal/collections/individual/index.php?occid=33972577","","",NA,"274b5332-1247-4374-b124-c819b814cd6e",NA,"DUKE","","","","PRESERVED_SPECIMEN",NA,NA,NA,"f7c67d44-a36e-483d-88cb-6fc96bc699ed","DUKE10141920","CY-501","Manos, Paul S.",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","PRESENT","","",NA,NA,NA,"","Duke Accession #: 408511","[Voucher for U.S. National Science Foundation project, An investigation of the evolution and taxonomy of the true blueberries (Vaccinium section Cyanococcus), DEB-2038213 and DEB-2038217]; 3-4 ft tall, rhizomatous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-09-29",NA,272,272,2022,9,29,"29 September 2022","",NA,NA,NA,NA,NA,NA,NA,NA,"","NORTH_AMERICA",NA,NA,NA,"US","North Carolina","Macon",NA,"Big Fodderstack Mountain, Highlands",NA,"",NA,NA,NA,NA,NA,NA,35.0372,-83.18223,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peter W. Fritsch",NA,2025-04-04,NA,NA,NA,104548,NA,NA,NA,NA,NA,NA,NA,"Vaccinium constablaei A.Gray",NA,NA,NA,NA,NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Asterids|Ericales|Ericaceae|Vaccinium","Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,"Ericaceae",NA,NA,NA,"Vaccinium","Vaccinium",NA,NA,"constablaei",NA,NA,"SPECIES",NA,NA,"","SYNONYM","",NA,"785da3a1-3b86-4ac2-8f68-0903cb1cd085","US",2026-02-02 22:42:34.425,NA,NA,NA,NA,NA,"CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;TAXON_ID_NOT_FOUND",NA,NA,"StillImage",TRUE,FALSE,2882854,2882849,6,7707728,220,1353,NA,2505,NA,NA,NA,2882813,NA,2882849,"Vaccinium corymbosum","Vaccinium corymbosum L.","Vaccinium constablaei",NA,"DWC_ARCHIVE",2026-02-02 22:42:34.425,2026-02-02 21:48:41.761,NA,FALSE,NA,NA,FALSE,"NORTH_AMERICA","NORTH_AMERICA","USA","United States","USA.34_1","North Carolina","USA.34.56_1","Macon",NA,NA,NA
"5",5220084301,NA,"","","CC_BY_NC_4_0",2026-01-14 10:20:36,NA,"https://sernecportal.org/portal/collections/individual/index.php?occid=33972569","","",NA,"274b5332-1247-4374-b124-c819b814cd6e",NA,"DUKE","","","","PRESERVED_SPECIMEN",NA,NA,NA,"d02c0c7e-b206-406c-bbb9-1a46cbbf0f2d","DUKE10141931","CY-442","Manos, Paul S.",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","PRESENT","","",NA,NA,NA,"Aronia; Rhododendron catawbiense; Rubus; Crataegus; Picea; Abies","Duke Accession #: 408521","[Voucher for U.S. National Science Foundation project, An investigation of the evolution and taxonomy of the true blueberries (Vaccinium section Cyanococcus), DEB-2038213 and DEB-2038217]; 2-3 ft tall; clonal, spreading; rounded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-05-24",NA,144,144,2021,5,24,"24 May 2021","Scattered wind-swept shrubs.",NA,NA,NA,NA,NA,NA,NA,NA,"","NORTH_AMERICA",NA,NA,NA,"US","North Carolina","Mitchell",NA,"Roan Mountain, trail to Round Bald",NA,"",NA,NA,NA,NA,NA,NA,36.107477,-82.105841,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peter W. Fritsch",NA,2025-04-04,NA,NA,NA,104548,NA,NA,NA,NA,NA,NA,NA,"Vaccinium constablaei A.Gray",NA,NA,NA,NA,NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Asterids|Ericales|Ericaceae|Vaccinium","Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,"Ericaceae",NA,NA,NA,"Vaccinium","Vaccinium",NA,NA,"constablaei",NA,NA,"SPECIES",NA,NA,"","SYNONYM","",NA,"785da3a1-3b86-4ac2-8f68-0903cb1cd085","US",2026-02-02 22:42:35.837,NA,NA,NA,NA,NA,"CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;TAXON_ID_NOT_FOUND",NA,NA,"StillImage",TRUE,FALSE,2882854,2882849,6,7707728,220,1353,NA,2505,NA,NA,NA,2882813,NA,2882849,"Vaccinium corymbosum","Vaccinium corymbosum L.","Vaccinium constablaei",NA,"DWC_ARCHIVE",2026-02-02 22:42:35.837,2026-02-02 21:48:41.761,NA,FALSE,NA,NA,FALSE,"NORTH_AMERICA","NORTH_AMERICA","USA","United States","USA.43_1","Tennessee","USA.43.10_1","Carter",NA,NA,NA
"6",5220083306,NA,"","","CC_BY_NC_4_0",2026-01-14 10:20:36,NA,"https://sernecportal.org/portal/collections/individual/index.php?occid=33972561","","",NA,"274b5332-1247-4374-b124-c819b814cd6e",NA,"DUKE","","","","PRESERVED_SPECIMEN",NA,NA,NA,"999fb728-7d7c-4e9c-8cfb-ee6e269dd627","DUKE10141930","CY-441","Manos, Paul S.",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","PRESENT","","",NA,NA,NA,"","Duke Accession #: 408522","[Voucher for U.S. National Science Foundation project, An investigation of the evolution and taxonomy of the true blueberries (Vaccinium section Cyanococcus), DEB-2038213 and DEB-2038217]; 4 ft tall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-05-22",NA,142,142,2021,5,22,"22 May 2021","Mixed vegetation including red oak",NA,NA,NA,NA,NA,NA,NA,NA,"","NORTH_AMERICA",NA,NA,NA,"US","North Carolina","Jackson",NA,"Whiteside Mountain, along the trail to summit",NA,"",NA,NA,NA,NA,NA,NA,35.084889,-83.133112,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peter W. Fritsch",NA,2025-04-04,NA,NA,NA,104548,NA,NA,NA,NA,NA,NA,NA,"Vaccinium constablaei A.Gray",NA,NA,NA,NA,NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Asterids|Ericales|Ericaceae|Vaccinium","Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,"Ericaceae",NA,NA,NA,"Vaccinium","Vaccinium",NA,NA,"constablaei",NA,NA,"SPECIES",NA,NA,"","SYNONYM","",NA,"785da3a1-3b86-4ac2-8f68-0903cb1cd085","US",2026-02-02 22:42:36.801,NA,NA,NA,NA,NA,"CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;TAXON_ID_NOT_FOUND",NA,NA,"StillImage",TRUE,FALSE,2882854,2882849,6,7707728,220,1353,NA,2505,NA,NA,NA,2882813,NA,2882849,"Vaccinium corymbosum","Vaccinium corymbosum L.","Vaccinium constablaei",NA,"DWC_ARCHIVE",2026-02-02 22:42:36.801,2026-02-02 21:48:41.761,NA,FALSE,NA,NA,FALSE,"NORTH_AMERICA","NORTH_AMERICA","USA","United States","USA.34_1","North Carolina","USA.34.50_1","Jackson",NA,NA,NA
"7",5220083305,NA,"","","CC_BY_NC_4_0",2026-01-14 10:20:36,NA,"https://sernecportal.org/portal/collections/individual/index.php?occid=33972558","","",NA,"274b5332-1247-4374-b124-c819b814cd6e",NA,"DUKE","","","","PRESERVED_SPECIMEN",NA,NA,NA,"5cd57e73-cb8a-4560-858e-8b096ef583c2","DUKE10141927","CY-424","Manos, Paul S.",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","PRESENT","","",NA,NA,NA,"","Duke Accession #: 408525","[Voucher for U.S. National Science Foundation project, An investigation of the evolution and taxonomy of the true blueberries (Vaccinium section Cyanococcus), DEB-2038213 and DEB-2038217]; 3-4 ft tall; rhizomatous; corolla white with pink patches",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-05-10",NA,130,130,2021,5,10,"10 May 2021","Dense shrub cover with stunted oaks. Edge of outcrop.",NA,NA,NA,NA,NA,NA,NA,NA,"","NORTH_AMERICA",NA,NA,NA,"US","North Carolina","Macon",NA,"Scaly Mountain, along the summit ridge",NA,"1053 m",NA,NA,NA,NA,NA,NA,35.011774,-83.32502,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peter W. Fritsch",NA,2025-04-04,NA,NA,NA,104548,NA,NA,NA,NA,NA,NA,NA,"Vaccinium constablaei A.Gray",NA,NA,NA,NA,NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Asterids|Ericales|Ericaceae|Vaccinium","Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,"Ericaceae",NA,NA,NA,"Vaccinium","Vaccinium",NA,NA,"constablaei",NA,NA,"SPECIES",NA,NA,"","SYNONYM","",NA,"785da3a1-3b86-4ac2-8f68-0903cb1cd085","US",2026-02-02 22:42:36.393,1053,NA,NA,NA,NA,"CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;TAXON_ID_NOT_FOUND",NA,NA,"StillImage",TRUE,FALSE,2882854,2882849,6,7707728,220,1353,NA,2505,NA,NA,NA,2882813,NA,2882849,"Vaccinium corymbosum","Vaccinium corymbosum L.","Vaccinium constablaei",NA,"DWC_ARCHIVE",2026-02-02 22:42:36.393,2026-02-02 21:48:41.761,NA,FALSE,NA,NA,FALSE,"NORTH_AMERICA","NORTH_AMERICA","USA","United States","USA.34_1","North Carolina","USA.34.56_1","Macon",NA,NA,NA
"8",5220080303,NA,"","","CC_BY_NC_4_0",2026-01-14 10:20:36,NA,"https://sernecportal.org/portal/collections/individual/index.php?occid=33972562","","",NA,"274b5332-1247-4374-b124-c819b814cd6e",NA,"DUKE","","","","PRESERVED_SPECIMEN",NA,NA,NA,"846ea5b2-f546-489e-a5e0-3fb53a16958f","DUKE10141933","CY-448","Manos, Paul S.",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","PRESENT","","",NA,NA,NA,"","Duke Accession #: 408519","[Voucher for U.S. National Science Foundation project, An investigation of the evolution and taxonomy of the true blueberries (Vaccinium section Cyanococcus), DEB-2038213 and DEB-2038217]; 3-4 ft tall; leaves dark green above, glaucous below; with flowers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-06-01",NA,152,152,2021,6,1,"1 June 2021","",NA,NA,NA,NA,NA,NA,NA,NA,"","NORTH_AMERICA",NA,NA,NA,"US","North Carolina","Jackson",NA,"Devil's Courthouse, Whiteside Mountain, just below courthouse at viewing spot",NA,"",NA,NA,NA,NA,NA,NA,35.088438,-83.133868,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peter W. Fritsch",NA,2025-04-04,NA,NA,NA,104548,NA,NA,NA,NA,NA,NA,NA,"Vaccinium constablaei A.Gray",NA,NA,NA,NA,NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Asterids|Ericales|Ericaceae|Vaccinium","Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,"Ericaceae",NA,NA,NA,"Vaccinium","Vaccinium",NA,NA,"constablaei",NA,NA,"SPECIES",NA,NA,"","SYNONYM","",NA,"785da3a1-3b86-4ac2-8f68-0903cb1cd085","US",2026-02-02 22:42:36.761,NA,NA,NA,NA,NA,"CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;TAXON_ID_NOT_FOUND",NA,NA,"StillImage",TRUE,FALSE,2882854,2882849,6,7707728,220,1353,NA,2505,NA,NA,NA,2882813,NA,2882849,"Vaccinium corymbosum","Vaccinium corymbosum L.","Vaccinium constablaei",NA,"DWC_ARCHIVE",2026-02-02 22:42:36.761,2026-02-02 21:48:41.761,NA,FALSE,NA,NA,FALSE,"NORTH_AMERICA","NORTH_AMERICA","USA","United States","USA.34_1","North Carolina","USA.34.50_1","Jackson",NA,NA,NA
"9",5220080302,NA,"","","CC_BY_NC_4_0",2026-01-14 10:20:36,NA,"https://sernecportal.org/portal/collections/individual/index.php?occid=33972559","","",NA,"274b5332-1247-4374-b124-c819b814cd6e",NA,"DUKE","","","","PRESERVED_SPECIMEN",NA,NA,NA,"c6be4233-0ebb-4760-bc27-a2a0f03f74ea","DUKE10141928","CY-430","Manos, Paul S.",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","PRESENT","","",NA,NA,NA,"","Duke Accession #: 408524","[Voucher for U.S. National Science Foundation project, An investigation of the evolution and taxonomy of the true blueberries (Vaccinium section Cyanococcus), DEB-2038213 and DEB-2038217]; 3-4 ft tall; leaves dark green above, glaucous below; corolla whitish green",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-05-18",NA,138,138,2021,5,18,"18 May 2021","East-facing slope",NA,NA,NA,NA,NA,NA,NA,NA,"","NORTH_AMERICA",NA,NA,NA,"US","Georgia","Rabun",NA,"Rabun Bald, trail from Beegum Gap, at summit; 50 feet from Manos CY-430",NA,"1431 m",NA,NA,NA,NA,NA,NA,34.965663,-83.308632,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peter W. Fritsch",NA,2025-04-04,NA,NA,NA,104548,NA,NA,NA,NA,NA,NA,NA,"Vaccinium constablaei A.Gray",NA,NA,NA,NA,NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Asterids|Ericales|Ericaceae|Vaccinium","Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,"Ericaceae",NA,NA,NA,"Vaccinium","Vaccinium",NA,NA,"constablaei",NA,NA,"SPECIES",NA,NA,"","SYNONYM","",NA,"785da3a1-3b86-4ac2-8f68-0903cb1cd085","US",2026-02-02 22:42:36.468,1431,NA,NA,NA,NA,"CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;TAXON_ID_NOT_FOUND",NA,NA,"StillImage",TRUE,FALSE,2882854,2882849,6,7707728,220,1353,NA,2505,NA,NA,NA,2882813,NA,2882849,"Vaccinium corymbosum","Vaccinium corymbosum L.","Vaccinium constablaei",NA,"DWC_ARCHIVE",2026-02-02 22:42:36.468,2026-02-02 21:48:41.761,NA,FALSE,NA,NA,FALSE,"NORTH_AMERICA","NORTH_AMERICA","USA","United States","USA.11_1","Georgia","USA.11.119_1","Rabun",NA,NA,NA
