"","gbifID","accessRights","bibliographicCitation","language","license","modified","publisher","references","rightsHolder","type","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","ownerInstitutionCode","basisOfRecord","informationWithheld","dataGeneralizations","dynamicProperties","occurrenceID","catalogNumber","recordNumber","recordedBy","recordedByID","individualCount","organismQuantity","organismQuantityType","sex","lifeStage","reproductiveCondition","caste","behavior","vitality","establishmentMeans","degreeOfEstablishment","pathway","georeferenceVerificationStatus","occurrenceStatus","preparations","disposition","associatedOccurrences","associatedReferences","associatedSequences","associatedTaxa","otherCatalogNumbers","occurrenceRemarks","organismID","organismName","organismScope","associatedOrganisms","previousIdentifications","organismRemarks","materialEntityID","materialEntityRemarks","verbatimLabel","materialSampleID","eventID","parentEventID","eventType","fieldNumber","eventDate","eventTime","startDayOfYear","endDayOfYear","year","month","day","verbatimEventDate","habitat","samplingProtocol","sampleSizeValue","sampleSizeUnit","samplingEffort","fieldNotes","eventRemarks","locationID","higherGeographyID","higherGeography","continent","waterBody","islandGroup","island","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","verticalDatum","verbatimDepth","minimumDistanceAboveSurfaceInMeters","maximumDistanceAboveSurfaceInMeters","locationAccordingTo","locationRemarks","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinateSystem","verbatimSRS","footprintWKT","footprintSRS","footprintSpatialFit","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceRemarks","geologicalContextID","earliestEonOrLowestEonothem","latestEonOrHighestEonothem","earliestEraOrLowestErathem","latestEraOrHighestErathem","earliestPeriodOrLowestSystem","latestPeriodOrHighestSystem","earliestEpochOrLowestSeries","latestEpochOrHighestSeries","earliestAgeOrLowestStage","latestAgeOrHighestStage","lowestBiostratigraphicZone","highestBiostratigraphicZone","lithostratigraphicTerms","group","formation","member","bed","identificationID","verbatimIdentification","identificationQualifier","typeStatus","identifiedBy","identifiedByID","dateIdentified","identificationReferences","identificationVerificationStatus","identificationRemarks","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","superfamily","family","subfamily","tribe","subtribe","genus","genericName","subgenus","infragenericEpithet","specificEpithet","infraspecificEpithet","cultivarEpithet","taxonRank","verbatimTaxonRank","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","datasetKey","publishingCountry","lastInterpreted","elevation","elevationAccuracy","depth","depthAccuracy","distanceFromCentroidInMeters","issue","taxonomicIssue","nonTaxonomicIssue","mediaType","hasCoordinate","hasGeospatialIssues","taxonKey","acceptedTaxonKey","kingdomKey","phylumKey","classKey","orderKey","superfamilyKey","familyKey","subfamilyKey","tribeKey","subtribeKey","genusKey","subgenusKey","speciesKey","species","acceptedScientificName","verbatimScientificName","typifiedName","protocol","lastParsed","lastCrawled","isInvasive","repatriated","relativeOrganismQuantity","projectId","isSequenced","gbifRegion","publishedByGbifRegion","level0Gid","level0Name","level1Gid","level1Name","level2Gid","level2Name","level3Gid","level3Name","iucnRedListCategory"
"22",41854342,"",NA,"","CC_BY_4_0",NA,NA,"","","","","",NA,"USA026","USA026","",NA,"OCCURRENCE","",NA,NA,"","1004245","","","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","PRESENT","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","NORTH_AMERICA",NA,NA,NA,"US","","","","Carthage, extensive area under power line right-of-way","","",NA,NA,NA,NA,"",NA,35.5,-79.33333,NA,NA,NA,"",NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Vaccinium caesariense Mack.",NA,NA,NA,NA,"",NA,"","Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,"Ericaceae",NA,NA,NA,"Vaccinium","Vaccinium",NA,NA,"caesariense",NA,NA,"SPECIES",NA,NA,"","ACCEPTED",NA,NA,"85802736-f762-11e1-a439-00145eb45e9a","US",2026-01-08 06:29:56.167,NA,NA,NA,NA,NA,"GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID",NA,NA,"",TRUE,FALSE,2882837,2882837,6,7707728,220,1353,NA,2505,NA,NA,NA,2882813,NA,2882837,"Vaccinium caesariense","Vaccinium caesariense Mack.","Vaccinium caesariense",NA,"DWC_ARCHIVE",2026-01-08 06:29:56.167,2026-01-08 06:23:21.398,NA,FALSE,NA,"",FALSE,"NORTH_AMERICA","NORTH_AMERICA","USA","United States","USA.34_1","North Carolina","USA.34.53_1","Lee",NA,NA,NA
"23",4104596320,"",NA,"","CC_BY_NC_4_0",2025-04-23 02:12:04,NA,"https://sernecportal.org/portal/collections/individual/index.php?occid=31112809","","","","17f2d0fa-39a6-4465-8055-1d6fc12eeda2",NA,"NCU","Vascular Plants","",NA,"PRESERVED_SPECIMEN","",NA,NA,"dd79c102-1bab-4ab0-b914-cc80f9f96c6e","NCU00445996","s.n.","Ungberg, Eric","",NA,NA,NA,NA,NA,"sterile",NA,NA,NA,NA,NA,NA,"","PRESENT","",NA,NA,NA,NA,"Ilex glabra, Ilex coriacea, Clethra alnifolia, Gaylussacia frondosa, Sphagnum, Pleea tenuifolia","NCU Accession #: 679414","COUNTY RECORD",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-05-29","",149,149,2021,5,29,"","Low pocosin dominated by Ericaceous shrubs",NA,NA,NA,NA,NA,NA,NA,NA,"","NORTH_AMERICA",NA,NA,NA,"US","North Carolina","Brunswick","","Green Swamp Game Lands. Margin of large peat dome approximately 0.33 mi N of parking area next to borrow pit. On E side of powerline right-of-way","","",NA,NA,NA,NA,"",NA,33.991,-78.022,300,NA,NA,"",NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","Ungberg, Eric","",2021-05-29,NA,NA,"",104544,NA,NA,NA,NA,NA,NA,NA,"Vaccinium caesariense Mack.",NA,NA,NA,NA,"",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Asterids|Ericales|Ericaceae|Vaccinium","Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,"Ericaceae",NA,NA,NA,"Vaccinium","Vaccinium",NA,NA,"caesariense",NA,NA,"SPECIES",NA,NA,"","ACCEPTED",NA,NA,"27b4ff4b-29c3-4017-9c48-3750861392f7","US",2026-02-02 22:36:46.358,NA,NA,NA,NA,NA,"GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;TAXON_ID_NOT_FOUND",NA,NA,"StillImage",TRUE,FALSE,2882837,2882837,6,7707728,220,1353,NA,2505,NA,NA,NA,2882813,NA,2882837,"Vaccinium caesariense","Vaccinium caesariense Mack.","Vaccinium caesariense",NA,"DWC_ARCHIVE",2026-02-02 22:36:46.358,2026-02-02 21:39:04.24,NA,FALSE,NA,"",FALSE,"NORTH_AMERICA","NORTH_AMERICA","USA","United States","USA.34_1","North Carolina","USA.34.10_1","Brunswick",NA,NA,NA
"24",4081296071,"",NA,"","CC_BY_NC_4_0",2025-06-28 00:20:08,NA,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=4897602","","","","27dc3568-b638-4917-afcf-3dd7eac73cf9",NA,"EIU","","",NA,"PRESERVED_SPECIMEN","",NA,NA,"90e02c12-9365-4ab1-90d7-bf9064a390b5","","277CP","Gordon C. Tucker","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","PRESENT","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1976-07-20","",202,202,1976,7,20,"","roadside by wooded swamp",NA,NA,NA,NA,NA,NA,NA,NA,"","NORTH_AMERICA",NA,NA,NA,"US","Rhode Island","Washington","","South Kingstown: South shore of Wordens Pond. Elevation about 90 feet.","","Elevation about 90 feet.",NA,NA,NA,NA,"",NA,41.428855,-71.569903,NA,NA,NA,"",NA,NA,NA,NA,"Gordon C. Tucker",NA,"","GeoLocate","west of mouth of Alewife Brook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","E.J. Alexander","",1976-01-01,NA,NA,"",104544,NA,NA,NA,NA,NA,NA,NA,"Vaccinium caesariense Mack.",NA,NA,NA,NA,"",NA,"Plantae|Tracheophyta|Spermatophyta|Magnoliophyta|Eudicots|Core Eudicots|Asterids|Ericales|Ericaceae|Vaccinium","Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,"Ericaceae",NA,NA,NA,"Vaccinium","Vaccinium",NA,NA,"caesariense",NA,NA,"SPECIES",NA,NA,"","ACCEPTED",NA,NA,"8bd8c361-c96b-40c9-91a0-eb3c0e7e0135","US",2026-02-02 21:57:51.358,27,NA,NA,NA,NA,"CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;TAXON_ID_NOT_FOUND",NA,NA,"",TRUE,FALSE,2882837,2882837,6,7707728,220,1353,NA,2505,NA,NA,NA,2882813,NA,2882837,"Vaccinium caesariense","Vaccinium caesariense Mack.","Vaccinium caesariense",NA,"DWC_ARCHIVE",2026-02-02 21:57:51.358,2026-02-02 21:01:13.551,NA,FALSE,NA,"",FALSE,"NORTH_AMERICA","NORTH_AMERICA","USA","United States","USA.40_1","Rhode Island","USA.40.5_1","Washington",NA,NA,NA
"25",4069092303,"",NA,"","CC_BY_NC_4_0",2025-04-23 02:12:04,NA,"https://sernecportal.org/portal/collections/individual/index.php?occid=30701145","","","","17f2d0fa-39a6-4465-8055-1d6fc12eeda2",NA,"NCU","Vascular Plants","",NA,"PRESERVED_SPECIMEN","",NA,NA,"b1c251d8-d185-4eab-8b75-51d08ea28fdb","NCU00445067","7806","Carter, Richard; Patrick, Tom","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","PRESENT","",NA,NA,NA,NA,"Chamaecyparis thyoides, Pinus serotina, Ilex coriacea, Eubotrys racemosus, Lyonia lucida, Vaccinium, Gaylussacia, Kalmia carolina, Morella caroliniensis","NCU Accession #: 678869","shrub, 2 mtall, common",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-04-23","",113,113,1989,4,23,"","Seepy sphagnous slope along creek.",NA,NA,NA,NA,NA,NA,NA,NA,"","NORTH_AMERICA",NA,NA,NA,"US","Georgia","Taylor","","7.1 mi S of Butler by Hwy GA 137, vic. Hwy GA 137 bridge over Whitewater Creek, along west side of hwy.","","",NA,NA,NA,NA,"",NA,32.50304,-84.33471,25,NA,NA,"",NA,NA,NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","Carter, Richard","",1989-04-23,NA,NA,"",104544,NA,NA,NA,NA,NA,NA,NA,"Vaccinium caesariense Mack.",NA,NA,NA,NA,"",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Asterids|Ericales|Ericaceae|Vaccinium","Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,"Ericaceae",NA,NA,NA,"Vaccinium","Vaccinium",NA,NA,"caesariense",NA,NA,"SPECIES",NA,NA,"","ACCEPTED",NA,NA,"27b4ff4b-29c3-4017-9c48-3750861392f7","US",2026-02-02 22:36:33.846,NA,NA,NA,NA,NA,"CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;TAXON_ID_NOT_FOUND",NA,NA,"StillImage",TRUE,FALSE,2882837,2882837,6,7707728,220,1353,NA,2505,NA,NA,NA,2882813,NA,2882837,"Vaccinium caesariense","Vaccinium caesariense Mack.","Vaccinium caesariense",NA,"DWC_ARCHIVE",2026-02-02 22:36:33.846,2026-02-02 21:39:04.24,NA,FALSE,NA,"",FALSE,"NORTH_AMERICA","NORTH_AMERICA","USA","United States","USA.11_1","Georgia","USA.11.133_1","Taylor",NA,NA,NA
"26",4067736485,"",NA,"","CC0_1_0",2025-06-28 00:20:08,NA,"https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=20430607","","","","597c30ea-2178-43da-bf2e-c4b2ba214bc0",NA,"TAWES","","",NA,"PRESERVED_SPECIMEN","",NA,NA,"b64f90e3-3727-48e9-bb6e-53373fa2f818","TAWES0004843","2623","Rod H. Simmons; John M. Parrish","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"reviewed - high confidence","PRESENT","",NA,NA,NA,NA,"Pinus rigida, Quercus coccinea, Quercus falcata, Quercus prinoides, Gaylussacia frondosa","","intermixed ericads forming dense shrub thickets, this taxon is evidently rare in Maryland, D.C. and Virginia",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005-09-07","",250,250,2005,9,7,"","deep, sandy loam of Pinus-Quercus-Gaylussacia woodland",NA,NA,NA,NA,NA,NA,NA,NA,"","NORTH_AMERICA",NA,NA,NA,"US","Maryland","Prince George's","","Beltsville Agricultural Research Center, Central Farm, about 0.2 km ENE of the intersection of Odell Road and Springfield Road on E side of Odell Road","","",NA,NA,NA,NA,"",NA,39.050811,-76.85987,237,NA,NA,"",NA,NA,NA,NA,"mdmancini14 (2020-03-30 11:58:18)",NA,"MAM Georeferencing Policies and Procedures (2018)","georef batch tool 2020-03-30; Google Maps","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","",NA,NA,NA,"TAWES filed-as name",104544,NA,NA,NA,NA,NA,NA,NA,"Vaccinium caesariense Mack.",NA,NA,NA,NA,"",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Asterids|Ericales|Ericaceae|Vaccinium","Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,"Ericaceae",NA,NA,NA,"Vaccinium","Vaccinium",NA,NA,"caesariense",NA,NA,"SPECIES",NA,NA,"","ACCEPTED",NA,NA,"9ad11605-3adc-4a15-9d83-2ae4f39678dc","US",2026-02-02 21:42:10.796,NA,NA,NA,NA,NA,"GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;TAXON_ID_NOT_FOUND",NA,NA,"StillImage",TRUE,FALSE,2882837,2882837,6,7707728,220,1353,NA,2505,NA,NA,NA,2882813,NA,2882837,"Vaccinium caesariense","Vaccinium caesariense Mack.","Vaccinium caesariense",NA,"DWC_ARCHIVE",2026-02-02 21:42:10.796,2026-02-02 21:42:06.191,NA,FALSE,NA,"",FALSE,"NORTH_AMERICA","NORTH_AMERICA","USA","United States","USA.21_1","Maryland","USA.21.16_1","Prince George's",NA,NA,NA
"27",3865320641,"",NA,"","CC_BY_NC_4_0",2025-06-04 08:34:25,NA,"https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18325791","","","","019a3280-a69f-4312-bb30-8556e270f1a5",NA,"PH","","",NA,"PRESERVED_SPECIMEN","",NA,NA,"0e3162ea-6e67-46b3-88c2-72b8eca2f9cf","PH00392219","7363","Bayard Long; Francis W. Pennell","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"reviewed - high confidence","PRESENT","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1912-06-24","",176,176,1912,6,24,"June 24, 1912","moist sand",NA,NA,NA,NA,NA,NA,NA,NA,"","NORTH_AMERICA",NA,NA,NA,"US","New Jersey","Atlantic","","Sleeper Branch of Atsion River, near Parkdale","","",NA,NA,NA,NA,"",NA,39.718546,-74.749178,694,NA,NA,"",NA,NA,NA,NA,"ebenamy (2020-06-30 16:10:53)",NA,"","georef batch tool 2020-06-30; GeoLocate","Point placed along the Sleeper Branch of the Atsion River near Parkdale. Point lies along the Camden-Atlantic County line.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","",NA,NA,NA,"PH filed-as name",104544,NA,NA,NA,NA,NA,NA,NA,"Vaccinium caesariense Mack.",NA,NA,NA,NA,"",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Asterids|Ericales|Ericaceae|Vaccinium","Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,"Ericaceae",NA,NA,NA,"Vaccinium","Vaccinium",NA,NA,"caesariense",NA,NA,"SPECIES",NA,NA,"","ACCEPTED",NA,NA,"f873ef66-231a-4ea3-bd4d-a16f182bf337","US",2026-02-02 22:35:40.077,NA,NA,NA,NA,NA,"CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;TAXON_ID_NOT_FOUND",NA,NA,"StillImage",TRUE,FALSE,2882837,2882837,6,7707728,220,1353,NA,2505,NA,NA,NA,2882813,NA,2882837,"Vaccinium caesariense","Vaccinium caesariense Mack.","Vaccinium caesariense",NA,"DWC_ARCHIVE",2026-02-02 22:35:40.077,2026-02-02 21:38:05.659,NA,FALSE,NA,"",FALSE,"NORTH_AMERICA","NORTH_AMERICA","USA","United States","USA.31_1","New Jersey","USA.31.1_1","Atlantic",NA,NA,NA
"28",3865318635,"",NA,"","CC_BY_NC_4_0",2025-06-04 08:34:25,NA,"https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18325788","","","","019a3280-a69f-4312-bb30-8556e270f1a5",NA,"PH","","",NA,"PRESERVED_SPECIMEN","",NA,NA,"053e377b-2379-48ce-a773-33b3256761b6","PH00392216","8108","Bayard Long","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"reviewed - high confidence","PRESENT","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1913-04-26","",116,116,1913,4,26,"","dry woods and thickets",NA,NA,NA,NA,NA,NA,NA,NA,"","NORTH_AMERICA",NA,NA,NA,"US","New Jersey","Camden","","branch of Cooper's Creek, 1.5 mi. S of Merchantville","","",NA,NA,NA,NA,"",NA,39.934672,-75.078431,1989,NA,NA,"",NA,NA,NA,NA,"ebenamy (2020-07-17 11:21:22)",NA,"","georef batch tool 2020-07-17; GeoLocate","Point placed along a small tributary to the Cooper River ca. 1.5 miles SW (not due S) of Merchantville. Error radius includes point ca. 1.5 miles S of Merchantville.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","",NA,NA,NA,"PH filed-as name",104544,NA,NA,NA,NA,NA,NA,NA,"Vaccinium caesariense Mack.",NA,NA,NA,NA,"",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Asterids|Ericales|Ericaceae|Vaccinium","Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,"Ericaceae",NA,NA,NA,"Vaccinium","Vaccinium",NA,NA,"caesariense",NA,NA,"SPECIES",NA,NA,"","ACCEPTED",NA,NA,"f873ef66-231a-4ea3-bd4d-a16f182bf337","US",2026-02-02 22:35:35.591,NA,NA,NA,NA,NA,"CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;TAXON_ID_NOT_FOUND",NA,NA,"StillImage",TRUE,FALSE,2882837,2882837,6,7707728,220,1353,NA,2505,NA,NA,NA,2882813,NA,2882837,"Vaccinium caesariense","Vaccinium caesariense Mack.","Vaccinium caesariense",NA,"DWC_ARCHIVE",2026-02-02 22:35:35.591,2026-02-02 21:38:05.659,NA,FALSE,NA,"",FALSE,"NORTH_AMERICA","NORTH_AMERICA","USA","United States","USA.31_1","New Jersey","USA.31.4_1","Camden",NA,NA,NA
"29",3865317667,"",NA,"","CC_BY_NC_4_0",2025-06-04 08:34:25,NA,"https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18325790","","","","019a3280-a69f-4312-bb30-8556e270f1a5",NA,"PH","","",NA,"PRESERVED_SPECIMEN","",NA,NA,"a24b3734-d9c1-4e96-b8a4-fce508978e46","PH00392218","7396","Bayard Long; Francis W. Pennell","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"reviewed - high confidence","PRESENT","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1912-06-24","",176,176,1912,6,24,"","bogs and boggy thickets",NA,NA,NA,NA,NA,NA,NA,NA,"","NORTH_AMERICA",NA,NA,NA,"US","New Jersey","Camden","","Sleeper Branch of Atsion River, near Parkdale","","",NA,NA,NA,NA,"",NA,39.722834,-74.756122,393,NA,NA,"",NA,NA,NA,NA,"ebenamy (2020-07-20 08:49:21)",NA,"","georef batch tool 2020-07-20; GeoLocate","Point placed where the railroad tracks cross the Sleeper Branch ca. 0.5 mile NE of Parkdale as seen on USGS topo. map.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","",NA,NA,NA,"PH filed-as name",104544,NA,NA,NA,NA,NA,NA,NA,"Vaccinium caesariense Mack.",NA,NA,NA,NA,"",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Asterids|Ericales|Ericaceae|Vaccinium","Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,"Ericaceae",NA,NA,NA,"Vaccinium","Vaccinium",NA,NA,"caesariense",NA,NA,"SPECIES",NA,NA,"","ACCEPTED",NA,NA,"f873ef66-231a-4ea3-bd4d-a16f182bf337","US",2026-02-02 22:35:32.726,NA,NA,NA,NA,NA,"CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;TAXON_ID_NOT_FOUND",NA,NA,"StillImage",TRUE,FALSE,2882837,2882837,6,7707728,220,1353,NA,2505,NA,NA,NA,2882813,NA,2882837,"Vaccinium caesariense","Vaccinium caesariense Mack.","Vaccinium caesariense",NA,"DWC_ARCHIVE",2026-02-02 22:35:32.726,2026-02-02 21:38:05.659,NA,FALSE,NA,"",FALSE,"NORTH_AMERICA","NORTH_AMERICA","USA","United States","USA.31_1","New Jersey","USA.31.4_1","Camden",NA,NA,NA
"30",3865315635,"",NA,"","CC_BY_NC_4_0",2025-06-04 08:34:25,NA,"https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18325789","","","","019a3280-a69f-4312-bb30-8556e270f1a5",NA,"PH","","",NA,"PRESERVED_SPECIMEN","",NA,NA,"de66cc20-28e1-4612-808f-e279018ab7e0","PH00392217","8108","Bayard Long","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"reviewed - high confidence","PRESENT","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1913-04-26","",116,116,1913,4,26,"","dry woods and thickets",NA,NA,NA,NA,NA,NA,NA,NA,"","NORTH_AMERICA",NA,NA,NA,"US","New Jersey","Camden","","on a branch of Cooper's Creek, 1.5 mi. S of Merchantville","","",NA,NA,NA,NA,"",NA,39.934672,-75.078431,1989,NA,NA,"",NA,NA,NA,NA,"ebenamy (2020-07-17 11:21:22)",NA,"","georef batch tool 2020-07-17; GeoLocate","Point placed along a small tributary to the Cooper River ca. 1.5 miles SW (not due S) of Merchantville. Error radius includes point ca. 1.5 miles S of Merchantville.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","",NA,NA,NA,"PH filed-as name",104544,NA,NA,NA,NA,NA,NA,NA,"Vaccinium caesariense Mack.",NA,NA,NA,NA,"",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Asterids|Ericales|Ericaceae|Vaccinium","Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,"Ericaceae",NA,NA,NA,"Vaccinium","Vaccinium",NA,NA,"caesariense",NA,NA,"SPECIES",NA,NA,"","ACCEPTED",NA,NA,"f873ef66-231a-4ea3-bd4d-a16f182bf337","US",2026-02-02 22:35:34.934,NA,NA,NA,NA,NA,"CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;TAXON_ID_NOT_FOUND",NA,NA,"StillImage",TRUE,FALSE,2882837,2882837,6,7707728,220,1353,NA,2505,NA,NA,NA,2882813,NA,2882837,"Vaccinium caesariense","Vaccinium caesariense Mack.","Vaccinium caesariense",NA,"DWC_ARCHIVE",2026-02-02 22:35:34.934,2026-02-02 21:38:05.659,NA,FALSE,NA,"",FALSE,"NORTH_AMERICA","NORTH_AMERICA","USA","United States","USA.31_1","New Jersey","USA.31.4_1","Camden",NA,NA,NA
"31",3865314586,"",NA,"","CC_BY_NC_4_0",2025-06-04 08:34:25,NA,"https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=18325783","","","","019a3280-a69f-4312-bb30-8556e270f1a5",NA,"PH","","",NA,"PRESERVED_SPECIMEN","",NA,NA,"b9401bf4-7076-4bab-aff4-42d6b4edb3e2","PH00392211","50518","Bayard Long","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"reviewed - high confidence","PRESENT","",NA,NA,NA,NA,"","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1937-07-09","",190,190,1937,7,9,"","open boggy thickets",NA,NA,NA,NA,NA,NA,NA,NA,"","NORTH_AMERICA",NA,NA,NA,"US","New Jersey","Burlington","","ca. 2 mi. NW of Leektown","","",NA,NA,NA,NA,"",NA,39.645059,-74.493708,1314,NA,NA,"",NA,NA,NA,NA,"ebenamy (2020-07-14 09:13:41)",NA,"","georef batch tool 2020-07-14; GeoLocate","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","",NA,NA,NA,"PH filed-as name",104544,NA,NA,NA,NA,NA,NA,NA,"Vaccinium caesariense Mack.",NA,NA,NA,NA,"",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Asterids|Ericales|Ericaceae|Vaccinium","Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,"Ericaceae",NA,NA,NA,"Vaccinium","Vaccinium",NA,NA,"caesariense",NA,NA,"SPECIES",NA,NA,"","ACCEPTED",NA,NA,"f873ef66-231a-4ea3-bd4d-a16f182bf337","US",2026-02-02 22:35:33.677,NA,NA,NA,NA,NA,"CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;TAXON_ID_NOT_FOUND",NA,NA,"StillImage",TRUE,FALSE,2882837,2882837,6,7707728,220,1353,NA,2505,NA,NA,NA,2882813,NA,2882837,"Vaccinium caesariense","Vaccinium caesariense Mack.","Vaccinium caesariense",NA,"DWC_ARCHIVE",2026-02-02 22:35:33.677,2026-02-02 21:38:05.659,NA,FALSE,NA,"",FALSE,"NORTH_AMERICA","NORTH_AMERICA","USA","United States","USA.31_1","New Jersey","USA.31.3_1","Burlington",NA,NA,NA
