gbifID,accessRights,bibliographicCitation,language,license,modified,publisher,references,rightsHolder,type,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,recordedByID,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,caste,behavior,vitality,establishmentMeans,degreeOfEstablishment,pathway,georeferenceVerificationStatus,occurrenceStatus,preparations,disposition,associatedOccurrences,associatedReferences,associatedSequences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,organismScope,associatedOrganisms,previousIdentifications,organismRemarks,materialEntityID,materialEntityRemarks,verbatimLabel,materialSampleID,eventID,parentEventID,eventType,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,sampleSizeValue,sampleSizeUnit,samplingEffort,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,verticalDatum,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,pointRadiusSpatialFit,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,verbatimIdentification,identificationQualifier,typeStatus,identifiedBy,identifiedByID,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,superfamily,family,subfamily,tribe,subtribe,genus,genericName,subgenus,infragenericEpithet,specificEpithet,infraspecificEpithet,cultivarEpithet,taxonRank,verbatimTaxonRank,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,datasetKey,publishingCountry,lastInterpreted,elevation,elevationAccuracy,depth,depthAccuracy,distanceFromCentroidInMeters,issue,mediaType,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,subgenusKey,speciesKey,species,acceptedScientificName,verbatimScientificName,typifiedName,protocol,lastParsed,lastCrawled,repatriated,relativeOrganismQuantity,projectId,isSequenced,gbifRegion,publishedByGbifRegion,level0Gid,level0Name,level1Gid,level1Name,level2Gid,level2Name,level3Gid,level3Name,iucnRedListCategory
3892749797,,,,CC_BY_NC_4_0,2023-07-16 4:02,,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=22003343,,,,51547090-7156-4ef1-ace5-7e54fd1a8e22,,GREE,GREE,,,PRESERVED_SPECIMEN,,,,201b9ba3-bf68-4c6d-9fe4-a8d4d5d5cc0b,30880,6474,"Mooar, Marie",,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1995-07-08,,189,189,1995,7,8,7/8/95,"Spruce, aspen Douglas fir, boxelder, and snowberry in a north facing canyon and drainage.",,,,,,,,,,NORTH_AMERICA,,,,US,,,,Crown Point,,,,,,,,,40.2742,-105.97,1500,,,,,,,,Collector,,Collector Generated,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028,,,,,,,,Vaccinium myrtillus L.,,,,,,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Asterids|Ericales|Ericaceae|Vaccinium,Plantae,Tracheophyta,Magnoliopsida,Ericales,,Ericaceae,,,,Vaccinium,Vaccinium,,,myrtillus,,,SPECIES,,,,ACCEPTED,,,5d562555-3f19-4da6-9a37-556aa70f691b,US,2024-10-25 12:34,,,,,,GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION,StillImage,TRUE,FALSE,2882833,2882833,6,7707728,220,1353,2505,2882813,,2882833,Vaccinium myrtillus,Vaccinium myrtillus L.,Vaccinium myrtillus,,DWC_ARCHIVE,2024-10-25 12:34,2024-10-25 12:32,FALSE,,,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.6_1,Colorado,USA.6.26_1,Grand,,,NE
3892742944,,,,CC_BY_NC_4_0,2023-07-16 4:02,,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=21976469,,,,51547090-7156-4ef1-ace5-7e54fd1a8e22,,GREE,GREE,,,PRESERVED_SPECIMEN,,,,39f0efef-33a6-11e4-8223-36603f1ccdb1,02828,2354,"Taylor, Kevin J.",,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1997-06-30,,181,181,1997,6,30,6/30/97,,,,,,,,,,,NORTH_AMERICA,,,,US,Colorado,Gunnison County,,Northern Gunnison Basin,,2346.96,,,,,,,38.874807,-107.727323,500,,,,,,,,Ben Rogers,,Soro; Biogeogmancer Guide to Best Practices in Georeferencing,GEOLocate,,,,,,,,,,,,,,,,,,,,,,,,"Taylor, Kevin J.",,,,,"V. Scoparium, Det. Jeff Brasher, 17 Nov. 2004, GREE.",11917,,,,,,,,"Vaccinium myrtillus subsp. oreophilum (Rydb.) Á.Löve, D.Löve & B.M.Kapoor",,,,,,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Asterids|Ericales|Ericaceae|Vaccinium|Vaccinium myrtillus,Plantae,Tracheophyta,Magnoliopsida,Ericales,,Ericaceae,,,,Vaccinium,Vaccinium,,,myrtillus,oreophilum,,SUBSPECIES,subsp.,,,SYNONYM,,,5d562555-3f19-4da6-9a37-556aa70f691b,US,2024-10-25 12:34,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;IDENTIFIED_DATE_INVALID;AMBIGUOUS_INSTITUTION,StillImage,TRUE,FALSE,6399875,7328355,6,7707728,220,1353,2505,2882813,,2882833,Vaccinium myrtillus,Vaccinium myrtillus subsp. myrtillus,Vaccinium myrtillus subsp. oreophilum,,DWC_ARCHIVE,2024-10-25 12:34,2024-10-25 12:32,FALSE,,,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.6_1,Colorado,USA.6.16_1,Delta,,,
3892742896,,,,CC_BY_NC_4_0,2023-07-16 4:02,,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=21976485,,,,51547090-7156-4ef1-ace5-7e54fd1a8e22,,GREE,GREE,,,PRESERVED_SPECIMEN,,,,39f11659-33a6-11e4-8223-36603f1ccdb1,02844,2729,"Taylor, Kevin J.",,,,,,,,,,,,,,,PRESENT,,,,,,,,(CRC);,,,,,,,,,,,,,,,1997-07-07,,188,188,1997,7,7,7/7/97,,,,,,,,,,,NORTH_AMERICA,,,,US,Colorado,Gunnison County,,Northern Gunnison Basin,,2346.96,,,,,,,38.874807,-107.727323,500,,,,,,,,Ben Rogers,,Soro; Biogeogmancer Guide to Best Practices in Georeferencing,GEOLocate,,,,,,,,,,,,,,,,,,,,,,,,"Taylor, Kevin J.",,,,,,11917,,,,,,,,"Vaccinium myrtillus subsp. oreophilum (Rydb.) Á.Löve, D.Löve & B.M.Kapoor",,,,,,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Asterids|Ericales|Ericaceae|Vaccinium|Vaccinium myrtillus,Plantae,Tracheophyta,Magnoliopsida,Ericales,,Ericaceae,,,,Vaccinium,Vaccinium,,,myrtillus,oreophilum,,SUBSPECIES,subsp.,,,SYNONYM,,,5d562555-3f19-4da6-9a37-556aa70f691b,US,2024-10-25 12:34,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;IDENTIFIED_DATE_INVALID;AMBIGUOUS_INSTITUTION,StillImage,TRUE,FALSE,6399875,7328355,6,7707728,220,1353,2505,2882813,,2882833,Vaccinium myrtillus,Vaccinium myrtillus subsp. myrtillus,Vaccinium myrtillus subsp. oreophilum,,DWC_ARCHIVE,2024-10-25 12:34,2024-10-25 12:32,FALSE,,,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.6_1,Colorado,USA.6.16_1,Delta,,,
3892742800,,,,CC_BY_NC_4_0,2023-07-16 4:02,,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=21976459,,,,51547090-7156-4ef1-ace5-7e54fd1a8e22,,GREE,GREE,,,PRESERVED_SPECIMEN,,,,39f0d97d-33a6-11e4-8223-36603f1ccdb1,02818,30,"Wachholz, J.",,,,,,,,,,,,,,,PRESENT,,,,,,,,Common name: Blueberry or Whortleberry;Flower,,,,,,,,,,,,,,,1967-07-15,,196,196,1967,7,15,7/15/67,Damp moist Podsol,,,,,,,,,,NORTH_AMERICA,,,,US,Colorado,Boulder County,,"1.4 miles west of Brainard Lake near Ward, Colo.",,3169.92,,,,,,,40.077743,-105.601735,2000,,,,,,,,Christine Williams,,Soro; Biogeogmancer Guide to Best Practices in Georeferencing,GEOLocate,,,,,,,,,,,,,,,,,,,,,,,,"Wachholz, J.",,,,,"Originally labeled: Vaccinium scoparium\\n\\nV. myrtillus var. oreophilum, Det. Jeff Brasher, 17 Nov 2004, GREE.",11917,,,,,,,,"Vaccinium myrtillus subsp. oreophilum (Rydb.) Á.Löve, D.Löve & B.M.Kapoor",,,,,,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Asterids|Ericales|Ericaceae|Vaccinium|Vaccinium myrtillus,Plantae,Tracheophyta,Magnoliopsida,Ericales,,Ericaceae,,,,Vaccinium,Vaccinium,,,myrtillus,oreophilum,,SUBSPECIES,subsp.,,,SYNONYM,,,5d562555-3f19-4da6-9a37-556aa70f691b,US,2024-10-25 12:34,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;IDENTIFIED_DATE_INVALID;AMBIGUOUS_INSTITUTION,StillImage,TRUE,FALSE,6399875,7328355,6,7707728,220,1353,2505,2882813,,2882833,Vaccinium myrtillus,Vaccinium myrtillus subsp. myrtillus,Vaccinium myrtillus subsp. oreophilum,,DWC_ARCHIVE,2024-10-25 12:34,2024-10-25 12:32,FALSE,,,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.6_1,Colorado,USA.6.7_1,Boulder,,,
3892742799,,,,CC_BY_NC_4_0,2023-07-16 4:02,,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=21976458,,,,51547090-7156-4ef1-ace5-7e54fd1a8e22,,GREE,GREE,,,PRESERVED_SPECIMEN,,,,39f0d746-33a6-11e4-8223-36603f1ccdb1,02817,30,"Wachholz, J.",,,,,,,,,,,,,,,PRESENT,,,,,,,,Common name: Blueberry or Whortleberry;Flower,,,,,,,,,,,,,,,1967-07-15,,196,196,1967,7,15,7/15/67,Damp moist Podsol,,,,,,,,,,NORTH_AMERICA,,,,US,Colorado,Boulder County,,"1.4 miles West of Brainard Lake near Ward, Colo.",,3169.92,,,,,,,40.077743,-105.601735,2000,,,,,,,,Christine Williams,,Soro; Biogeogmancer Guide to Best Practices in Georeferencing,GEOLocate,,,,,,,,,,,,,,,,,,,,,,,,"Wachholz, J.",,,,,"Originally labled: Vaccinum scoparium\\n\\nV. Myritillus var. oreophilum, Det. Jeff Brasher, 17 Nov 2004, GREE.",11917,,,,,,,,"Vaccinium myrtillus subsp. oreophilum (Rydb.) Á.Löve, D.Löve & B.M.Kapoor",,,,,,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Asterids|Ericales|Ericaceae|Vaccinium|Vaccinium myrtillus,Plantae,Tracheophyta,Magnoliopsida,Ericales,,Ericaceae,,,,Vaccinium,Vaccinium,,,myrtillus,oreophilum,,SUBSPECIES,subsp.,,,SYNONYM,,,5d562555-3f19-4da6-9a37-556aa70f691b,US,2024-10-25 12:34,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;IDENTIFIED_DATE_INVALID;AMBIGUOUS_INSTITUTION,StillImage,TRUE,FALSE,6399875,7328355,6,7707728,220,1353,2505,2882813,,2882833,Vaccinium myrtillus,Vaccinium myrtillus subsp. myrtillus,Vaccinium myrtillus subsp. oreophilum,,DWC_ARCHIVE,2024-10-25 12:34,2024-10-25 12:32,FALSE,,,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.6_1,Colorado,USA.6.7_1,Boulder,,,
3892742798,,,,CC_BY_NC_4_0,2023-07-16 4:02,,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=21976457,,,,51547090-7156-4ef1-ace5-7e54fd1a8e22,,GREE,GREE,,,PRESERVED_SPECIMEN,,,,39f0b940-33a6-11e4-8223-36603f1ccdb1,02816,18,"Gray, Carol",,,,,,,,,,,,,,,PRESENT,,,,,,,,Common name: Whortleberry;Flower,,,,,,,,,,,,,,,1967-07-15,,196,196,1967,7,15,7/15/67,moist humus,,,,,,,,,,NORTH_AMERICA,,,,US,Colorado,Boulder County,,Isabella Lake Trail,,3200.4,,,,,,,40.069134,-105.609282,2000,,,,,,,,Christine Williams,,Soro; Biogeogmancer Guide to Best Practices in Georeferencing,GEOLocate,,,,,,,,,,,,,,,,,,,,,,,,"Gray, Carol",,,,,"! Det. Jeff Brasher, 17 Nov 2004, GREE.",11917,,,,,,,,"Vaccinium myrtillus subsp. oreophilum (Rydb.) Á.Löve, D.Löve & B.M.Kapoor",,,,,,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Asterids|Ericales|Ericaceae|Vaccinium|Vaccinium myrtillus,Plantae,Tracheophyta,Magnoliopsida,Ericales,,Ericaceae,,,,Vaccinium,Vaccinium,,,myrtillus,oreophilum,,SUBSPECIES,subsp.,,,SYNONYM,,,5d562555-3f19-4da6-9a37-556aa70f691b,US,2024-10-25 12:34,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;IDENTIFIED_DATE_INVALID;AMBIGUOUS_INSTITUTION,StillImage,TRUE,FALSE,6399875,7328355,6,7707728,220,1353,2505,2882813,,2882833,Vaccinium myrtillus,Vaccinium myrtillus subsp. myrtillus,Vaccinium myrtillus subsp. oreophilum,,DWC_ARCHIVE,2024-10-25 12:34,2024-10-25 12:32,FALSE,,,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.6_1,Colorado,USA.6.7_1,Boulder,,,
3892742797,,,,CC_BY_NC_4_0,2023-07-16 4:02,,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=21976456,,,,51547090-7156-4ef1-ace5-7e54fd1a8e22,,GREE,GREE,,,PRESERVED_SPECIMEN,,,,39f0aa8b-33a6-11e4-8223-36603f1ccdb1,02815,,"S.C., S.C.",,,,,,,,,,,,,,,PRESENT,,,,,,,,Plants of Colorado (EPOB 4520) (Instructor: Tom Ranker);Flower,,,,,,,,,,,,,,,1993-06-30,,181,181,1993,6,30,6/30/93,subalpine Picea/Abies forest.,,,,,,,,,,NORTH_AMERICA,,,,US,Colorado,Boulder County,,"T1S R74W Sec2 NE1/4. Roosevelt National Forest, vicinity of Fourth of July Trailhead.",,3048,,,,,,,39.9933,-105.6429,1000,,,,,,,,Christine Williams,,Soro; Biogeogmancer Guide to Best Practices in Georeferencing,GEOLocate,,,,,,,,,,,,,,,,,,,,,,,,"S.C., S.C.",,,,,"! Det. Jeff Brasher, 17 Nov 2004, GREE.",11917,,,,,,,,"Vaccinium myrtillus subsp. oreophilum (Rydb.) Á.Löve, D.Löve & B.M.Kapoor",,,,,,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Asterids|Ericales|Ericaceae|Vaccinium|Vaccinium myrtillus,Plantae,Tracheophyta,Magnoliopsida,Ericales,,Ericaceae,,,,Vaccinium,Vaccinium,,,myrtillus,oreophilum,,SUBSPECIES,subsp.,,,SYNONYM,,,5d562555-3f19-4da6-9a37-556aa70f691b,US,2024-10-25 12:34,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;IDENTIFIED_DATE_INVALID;AMBIGUOUS_INSTITUTION,StillImage,TRUE,FALSE,6399875,7328355,6,7707728,220,1353,2505,2882813,,2882833,Vaccinium myrtillus,Vaccinium myrtillus subsp. myrtillus,Vaccinium myrtillus subsp. oreophilum,,DWC_ARCHIVE,2024-10-25 12:34,2024-10-25 12:32,FALSE,,,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.6_1,Colorado,USA.6.7_1,Boulder,,,
3892742796,,,,CC_BY_NC_4_0,2023-07-16 4:02,,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=21976455,,,,51547090-7156-4ef1-ace5-7e54fd1a8e22,,GREE,GREE,,,PRESERVED_SPECIMEN,,,,39f09bce-33a6-11e4-8223-36603f1ccdb1,02814,497,"Nelson, Jody K.",,,,,,,,,,,,,,,PRESENT,,,,,,,,"Plant Description: Pink and white flowers, hgt. 3-4##, common.;Flower",,,,,,,,,,,,,,,1992-06-20,,172,172,1992,6,20,6/20/92,"Subalpine forest. SE aspect, 10-15 degree slope, fairly dry. Lycopodium annotinum, Vaccinium scoparium, Psuedomycopteris montanus.",,,,,,,,,,NORTH_AMERICA,,,,US,Colorado,Larimer County,,T6N R75W Sec. 16 NW corner. NULL,,3200.4,,,,,,,40.4887,-105.8111,1000,,,,,,,,Christine Williams,,Soro; Biogeogmancer Guide to Best Practices in Georeferencing,GEOLocate,,,,,,,,,,,,,,,,,,,,,,,,"Nelson, Jody K.",,,,,"Originally labeled: Vaccinium scoparium Lieberg\\n\\nV. myrtillus var. oreophilum, Det. Jeff Brasher, 17 Nov 2004, GREE.",11917,,,,,,,,"Vaccinium myrtillus subsp. oreophilum (Rydb.) Á.Löve, D.Löve & B.M.Kapoor",,,,,,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Asterids|Ericales|Ericaceae|Vaccinium|Vaccinium myrtillus,Plantae,Tracheophyta,Magnoliopsida,Ericales,,Ericaceae,,,,Vaccinium,Vaccinium,,,myrtillus,oreophilum,,SUBSPECIES,subsp.,,,SYNONYM,,,5d562555-3f19-4da6-9a37-556aa70f691b,US,2024-10-25 12:34,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;IDENTIFIED_DATE_INVALID;AMBIGUOUS_INSTITUTION,StillImage,TRUE,FALSE,6399875,7328355,6,7707728,220,1353,2505,2882813,,2882833,Vaccinium myrtillus,Vaccinium myrtillus subsp. myrtillus,Vaccinium myrtillus subsp. oreophilum,,DWC_ARCHIVE,2024-10-25 12:34,2024-10-25 12:32,FALSE,,,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.6_1,Colorado,USA.6.36_1,Larimer,,,
3892742795,,,,CC_BY_NC_4_0,2023-07-16 4:02,,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=21976454,,,,51547090-7156-4ef1-ace5-7e54fd1a8e22,,GREE,GREE,,,PRESERVED_SPECIMEN,,,,39f08c0b-33a6-11e4-8223-36603f1ccdb1,02813,18,"Gray, Carol",,,,,,,,,,,,,,,PRESENT,,,,,,,,Common name: whortleberry;Flower,,,,,,,,,,,,,,,1967-07-15,,196,196,1967,7,15,7/15/67,moist humus,,,,,,,,,,NORTH_AMERICA,,,,US,Colorado,Boulder County,,Isabella Lake Trail,,3200.4,,,,,,,40.069134,-105.609282,2000,,,,,,,,Christine Williams,,Soro; Biogeogmancer Guide to Best Practices in Georeferencing,GEOLocate,,,,,,,,,,,,,,,,,,,,,,,,"Gray, Carol",,,,,,11917,,,,,,,,"Vaccinium myrtillus subsp. oreophilum (Rydb.) Á.Löve, D.Löve & B.M.Kapoor",,,,,,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Asterids|Ericales|Ericaceae|Vaccinium|Vaccinium myrtillus,Plantae,Tracheophyta,Magnoliopsida,Ericales,,Ericaceae,,,,Vaccinium,Vaccinium,,,myrtillus,oreophilum,,SUBSPECIES,subsp.,,,SYNONYM,,,5d562555-3f19-4da6-9a37-556aa70f691b,US,2024-10-25 12:34,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;IDENTIFIED_DATE_INVALID;AMBIGUOUS_INSTITUTION,StillImage,TRUE,FALSE,6399875,7328355,6,7707728,220,1353,2505,2882813,,2882833,Vaccinium myrtillus,Vaccinium myrtillus subsp. myrtillus,Vaccinium myrtillus subsp. oreophilum,,DWC_ARCHIVE,2024-10-25 12:34,2024-10-25 12:32,FALSE,,,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.6_1,Colorado,USA.6.7_1,Boulder,,,
3892742794,,,,CC_BY_NC_4_0,2023-07-16 4:02,,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=21976453,,,,51547090-7156-4ef1-ace5-7e54fd1a8e22,,GREE,GREE,,,PRESERVED_SPECIMEN,,,,39f08853-33a6-11e4-8223-36603f1ccdb1,02812,170,"Grey, W",,,,,,,,,,,,,,,PRESENT,,,,,,,,;Flower,,,,,,,,,,,,,,,1980-06-29,,181,181,1980,6,29,6/29/80,,,,,,,,,,,NORTH_AMERICA,,,,US,Colorado,Gunnison County,,Lower slope of Mt. Avery approaching Virginia Basin.,,,,,,,,,38.981102,-106.975045,3000,,,,,,,,UNC Herbarium,,Soro; Biogeogmancer Guide to Best Practices in Georeferencing,GEOLocate,,,,,,,,,,,,,,,,,,,,,,,,"Grey, W",,,,,"! Det. Jeff Brasher, 17 Nov. 2004, GREE.",11917,,,,,,,,"Vaccinium myrtillus subsp. oreophilum (Rydb.) Á.Löve, D.Löve & B.M.Kapoor",,,,,,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Asterids|Ericales|Ericaceae|Vaccinium|Vaccinium myrtillus,Plantae,Tracheophyta,Magnoliopsida,Ericales,,Ericaceae,,,,Vaccinium,Vaccinium,,,myrtillus,oreophilum,,SUBSPECIES,subsp.,,,SYNONYM,,,5d562555-3f19-4da6-9a37-556aa70f691b,US,2024-10-25 12:34,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;IDENTIFIED_DATE_INVALID;AMBIGUOUS_INSTITUTION,StillImage,TRUE,FALSE,6399875,7328355,6,7707728,220,1353,2505,2882813,,2882833,Vaccinium myrtillus,Vaccinium myrtillus subsp. myrtillus,Vaccinium myrtillus subsp. oreophilum,,DWC_ARCHIVE,2024-10-25 12:34,2024-10-25 12:32,FALSE,,,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.6_1,Colorado,USA.6.27_1,Gunnison,,,
3892742792,,,,CC_BY_NC_4_0,2023-07-16 4:02,,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=21976452,,,,51547090-7156-4ef1-ace5-7e54fd1a8e22,,GREE,GREE,,,PRESERVED_SPECIMEN,,,,39f0799a-33a6-11e4-8223-36603f1ccdb1,02811,845,"Harmon, W. E.",,,,,,,,,,,,,,,PRESENT,,,,,,,,;Flower,,,,,,,,,,,,,,,1968-06-28,,180,180,1968,6,28,6/28/68,,,,,,,,,,,NORTH_AMERICA,,,,US,Colorado,Gunnison County,,Collected along Copper Creek between Gothic townsite and Judd Falls.,,2895.6,,,,,,,38.958408,-106.984846,2000,,,,,,,,Christine Williams,,Soro; Biogeogmancer Guide to Best Practices in Georeferencing,GEOLocate,,,,,,,,,,,,,,,,,,,,,,,,"Harmon, W. E.",,,,,"Vaccinium myrtillus var. oreophilum, det. N. Snow, 8 Nov 2002, GREE.\\n\\n! Det. Jeff Brasher 17 Nov 2004, GREE.",11917,,,,,,,,"Vaccinium myrtillus subsp. oreophilum (Rydb.) Á.Löve, D.Löve & B.M.Kapoor",,,,,,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Asterids|Ericales|Ericaceae|Vaccinium|Vaccinium myrtillus,Plantae,Tracheophyta,Magnoliopsida,Ericales,,Ericaceae,,,,Vaccinium,Vaccinium,,,myrtillus,oreophilum,,SUBSPECIES,subsp.,,,SYNONYM,,,5d562555-3f19-4da6-9a37-556aa70f691b,US,2024-10-25 12:34,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;IDENTIFIED_DATE_INVALID;AMBIGUOUS_INSTITUTION,StillImage,TRUE,FALSE,6399875,7328355,6,7707728,220,1353,2505,2882813,,2882833,Vaccinium myrtillus,Vaccinium myrtillus subsp. myrtillus,Vaccinium myrtillus subsp. oreophilum,,DWC_ARCHIVE,2024-10-25 12:34,2024-10-25 12:32,FALSE,,,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.6_1,Colorado,USA.6.27_1,Gunnison,,,
