"","gbifID","accessRights","bibliographicCitation","language","license","modified","publisher","references","rightsHolder","type","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","ownerInstitutionCode","basisOfRecord","informationWithheld","dataGeneralizations","dynamicProperties","occurrenceID","catalogNumber","recordNumber","recordedBy","recordedByID","individualCount","organismQuantity","organismQuantityType","sex","lifeStage","reproductiveCondition","caste","behavior","vitality","establishmentMeans","degreeOfEstablishment","pathway","georeferenceVerificationStatus","occurrenceStatus","preparations","disposition","associatedOccurrences","associatedReferences","associatedSequences","associatedTaxa","otherCatalogNumbers","occurrenceRemarks","organismID","organismName","organismScope","associatedOrganisms","previousIdentifications","organismRemarks","materialEntityID","materialEntityRemarks","verbatimLabel","materialSampleID","eventID","parentEventID","eventType","fieldNumber","eventDate","eventTime","startDayOfYear","endDayOfYear","year","month","day","verbatimEventDate","habitat","samplingProtocol","sampleSizeValue","sampleSizeUnit","samplingEffort","fieldNotes","eventRemarks","locationID","higherGeographyID","higherGeography","continent","waterBody","islandGroup","island","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","verticalDatum","verbatimDepth","minimumDistanceAboveSurfaceInMeters","maximumDistanceAboveSurfaceInMeters","locationAccordingTo","locationRemarks","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinateSystem","verbatimSRS","footprintWKT","footprintSRS","footprintSpatialFit","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceRemarks","geologicalContextID","earliestEonOrLowestEonothem","latestEonOrHighestEonothem","earliestEraOrLowestErathem","latestEraOrHighestErathem","earliestPeriodOrLowestSystem","latestPeriodOrHighestSystem","earliestEpochOrLowestSeries","latestEpochOrHighestSeries","earliestAgeOrLowestStage","latestAgeOrHighestStage","lowestBiostratigraphicZone","highestBiostratigraphicZone","lithostratigraphicTerms","group","formation","member","bed","identificationID","verbatimIdentification","identificationQualifier","typeStatus","identifiedBy","identifiedByID","dateIdentified","identificationReferences","identificationVerificationStatus","identificationRemarks","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","superfamily","family","subfamily","tribe","subtribe","genus","genericName","subgenus","infragenericEpithet","specificEpithet","infraspecificEpithet","cultivarEpithet","taxonRank","verbatimTaxonRank","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","datasetKey","publishingCountry","lastInterpreted","elevation","elevationAccuracy","depth","depthAccuracy","distanceFromCentroidInMeters","issue","taxonomicIssue","nonTaxonomicIssue","mediaType","hasCoordinate","hasGeospatialIssues","taxonKey","acceptedTaxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","subgenusKey","speciesKey","species","acceptedScientificName","verbatimScientificName","typifiedName","protocol","lastParsed","lastCrawled","isInvasive","repatriated","relativeOrganismQuantity","projectId","isSequenced","gbifRegion","publishedByGbifRegion","level0Gid","level0Name","level1Gid","level1Name","level2Gid","level2Name","level3Gid","level3Name","iucnRedListCategory"
"1",5230333311,"","","","CC_BY_NC_4_0",2025-07-15 15:57:21,NA,"https://www.inaturalist.org/observations/28636591","Hermes Vega","","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION",NA,NA,"","https://www.inaturalist.org/observations/28636591","28636591","","Hermes Vega","https://orcid.org/0000-0001-9843-0639",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","PRESENT","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","2012-05-14T10:21","10:21:00-10:00",135,135,2012,5,14,"2012/05/14 10:21 AM HST","",NA,NA,NA,NA,NA,NA,"",NA,"","NORTH_AMERICA",NA,NA,NA,"HN","Olancho","",NA,"","Departamento de Olancho, Honduras","",NA,NA,NA,NA,NA,"",14.962621,-85.945689,15,NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,663445888,NA,"","","Alberto Yahir Neri-Mondragón","https://orcid.org/0009-0000-1250-0764",2025-07-11 23:02:52,NA,NA,NA,"1034874",NA,NA,NA,NA,NA,NA,NA,"Vaccinium selerianum (Loes.) Sleumer","","",NA,"",NA,NA,"","Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,"Ericaceae",NA,NA,NA,"Vaccinium","Vaccinium",NA,NA,"selerianum",NA,NA,"SPECIES",NA,"","","ACCEPTED","",NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","US",2025-12-03 18:31:36.143,NA,NA,NA,NA,NA,"COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND",NA,NA,"StillImage",TRUE,FALSE,4168278,4168278,6,7707728,220,1353,2505,2882813,NA,4168278,"Vaccinium selerianum","Vaccinium selerianum (Loes.) Sleumer","Vaccinium selerianum",NA,"DWC_ARCHIVE",2025-12-03 18:31:36.143,2025-12-03 05:25:56.254,NA,TRUE,NA,"",FALSE,"LATIN_AMERICA","NORTH_AMERICA","HND","Honduras","HND.15_1","Olancho","HND.15.7_1","Gualaco",NA,NA,"LC"
"2",5101643436,"","Avendaño-Reyes, S., I. Acosta R. 2024. Digitalización y sistematización de las colecciones biológicas del INECOL. Instituto Nacional de Ecología, A.C. Base de datos SNIB-CONABIO_Herbario XAL, proyectos ME014, AA002, U021, L090, K004, E008 y P026. Ciudad de México","es","CC_BY_4_0",2024-12-31,NA,"","Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)","Event","http://grscicoll.org/institution/instituto-de-ecología-ac-0","https://scientific-collections.gbif.org/collection/cf4baddf-82b4-441a-9e26-67762882fbf8","198e33bb66a4abcb7cea24f98f26a968","INECOL","XAL","Digitalización y sistematización de las colecciones biológicas del INECOL","Instituto de Ecología, A. C., Xalapa","PRESERVED_SPECIMEN",NA,NA,"","2a3a0e451cd80cf6a9f5afb65806bfd0","K405222","","J.L. López-García","",2,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","PRESENT","Herborizado",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90","1992-06-13","",165,165,1992,6,13,"","Bosque mixto, vegetación sucesional a un incendio",NA,NA,NA,NA,NA,NA,"",NA,"","NORTH_AMERICA",NA,NA,NA,"MX","Hidalgo","ZACUALTIPAN DE ANGELES",NA,"Cumbre de Tlahuelompa, 7 km del entronque de la carretera federal Zacualtipan-Metzquititlán","","",NA,NA,NA,NA,NA,"",20.65365,-98.576966,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","Mapa, INEGI, 1:250 000","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","NotAType","F. Ramos M.","",NA,NA,NA,NA,"5a6b8a6dc39f76526438832ad978fbbd",36696,NA,NA,NA,NA,NA,NA,"Vaccinium haematinum Standl. & Steyerm.","Vaccinium haematinum","Vaccinium",NA,"Villaseñor, Ortiz, Redonda-Martínez & Gual, 2010",NA,1944,"Plantae; Tracheophyta; Magnoliopsida; Ericales; Ericaceae; Vaccinium","Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,"Ericaceae",NA,NA,NA,"Vaccinium","Vaccinium",NA,NA,"haematinum",NA,NA,"SPECIES",NA,"","","SYNONYM","",NA,"356b321d-7d47-4380-89e2-87bae6d8c250","MX",2025-11-25 15:04:29.663,NA,NA,NA,NA,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;SCIENTIFIC_NAME_ID_NOT_FOUND;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT",NA,NA,"",TRUE,FALSE,4172512,4168278,6,7707728,220,1353,2505,2882813,NA,4168278,"Vaccinium selerianum","Vaccinium selerianum (Loes.) Sleumer","Vaccinium haematinum",NA,"EML",2025-11-25 15:04:29.663,2025-11-25 04:23:55.543,NA,FALSE,NA,"SNIB-ME014-ME0141812F_SIB_2024.07.18-herbario",FALSE,"LATIN_AMERICA","LATIN_AMERICA","MEX","México","MEX.13_1","Hidalgo","MEX.13.81_2","Zacualtipán de Ángeles",NA,NA,""
"3",5101643032,"","Avendaño-Reyes, S., I. Acosta R. 2024. Digitalización y sistematización de las colecciones biológicas del INECOL. Instituto Nacional de Ecología, A.C. Base de datos SNIB-CONABIO_Herbario XAL, proyectos ME014, AA002, U021, L090, K004, E008 y P026. Ciudad de México","es","CC_BY_4_0",2024-12-31,NA,"","Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)","Event","http://grscicoll.org/institution/instituto-de-ecología-ac-0","https://scientific-collections.gbif.org/collection/cf4baddf-82b4-441a-9e26-67762882fbf8","198e33bb66a4abcb7cea24f98f26a968","INECOL","XAL","Digitalización y sistematización de las colecciones biológicas del INECOL","Instituto de Ecología, A. C., Xalapa","PRESERVED_SPECIMEN",NA,NA,"","2c9a49542250109d4ebe439330a2a17d","K403383","","H. Mejía E.","",2,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","PRESENT","Herborizado",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"482","1995-06-19","",170,170,1995,6,19,"","Bosque de Pino-Encino",NA,NA,NA,NA,NA,NA,"",NA,"","NORTH_AMERICA",NA,NA,NA,"MX","Chiapas","LAS MARGARITAS",NA,"Yalavicent, parcela EPA, 1 km al N de Lomantan","","",NA,NA,NA,NA,NA,"",16.450278,-92.068333,100,NA,NA,"",NA,NA,NA,NA,NA,NA,"","Etiqueta","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","NotAType","G. Flores-Franco","",NA,NA,NA,NA,"5a6b8a6dc39f76526438832ad978fbbd",36696,NA,NA,NA,NA,NA,NA,"Vaccinium haematinum Standl. & Steyerm.","Vaccinium haematinum","Vaccinium",NA,"Villaseñor, Ortiz, Redonda-Martínez & Gual, 2010",NA,1944,"Plantae; Tracheophyta; Magnoliopsida; Ericales; Ericaceae; Vaccinium","Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,"Ericaceae",NA,NA,NA,"Vaccinium","Vaccinium",NA,NA,"haematinum",NA,NA,"SPECIES",NA,"","","SYNONYM","",NA,"356b321d-7d47-4380-89e2-87bae6d8c250","MX",2025-11-25 15:04:36.581,NA,NA,NA,NA,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;SCIENTIFIC_NAME_ID_NOT_FOUND;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT",NA,NA,"",TRUE,FALSE,4172512,4168278,6,7707728,220,1353,2505,2882813,NA,4168278,"Vaccinium selerianum","Vaccinium selerianum (Loes.) Sleumer","Vaccinium haematinum",NA,"EML",2025-11-25 15:04:36.581,2025-11-25 04:23:55.543,NA,FALSE,NA,"SNIB-ME014-ME0141812F_SIB_2024.07.18-herbario",FALSE,"LATIN_AMERICA","LATIN_AMERICA","MEX","México","MEX.5_1","Chiapas","MEX.5.55_2","Las Margaritas",NA,NA,""
"4",5101618642,"","Avendaño-Reyes, S., I. Acosta R. 2024. Digitalización y sistematización de las colecciones biológicas del INECOL. Instituto Nacional de Ecología, A.C. Base de datos SNIB-CONABIO_Herbario XAL, proyectos ME014, AA002, U021, L090, K004, E008 y P026. Ciudad de México","es","CC_BY_4_0",2024-12-31,NA,"","Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)","Event","http://grscicoll.org/institution/instituto-de-ecología-ac-0","https://scientific-collections.gbif.org/collection/cf4baddf-82b4-441a-9e26-67762882fbf8","198e33bb66a4abcb7cea24f98f26a968","INECOL","XAL","Digitalización y sistematización de las colecciones biológicas del INECOL","Instituto de Ecología, A. C., Xalapa","PRESERVED_SPECIMEN",NA,NA,"","1652e30cb7121bbd3b0ebd25606a3117","K403423","","H. Mejía E.","",2,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","PRESENT","Herborizado",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"547","1995-07-10","",191,191,1995,7,10,"","Acahual arbustivo joven",NA,NA,NA,NA,NA,NA,"",NA,"","NORTH_AMERICA",NA,NA,NA,"MX","Chiapas","CHAMULA",NA,"1 km al S de Chiviltenal","","",NA,NA,NA,NA,NA,"",16.821667,-92.654722,90,NA,NA,"",NA,NA,NA,NA,NA,NA,"","Etiqueta","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","NotAType","G. Flores-Franco","",NA,NA,NA,NA,"5a6b8a6dc39f76526438832ad978fbbd",36696,NA,NA,NA,NA,NA,NA,"Vaccinium haematinum Standl. & Steyerm.","Vaccinium haematinum","Vaccinium",NA,"Villaseñor, Ortiz, Redonda-Martínez & Gual, 2010",NA,1944,"Plantae; Tracheophyta; Magnoliopsida; Ericales; Ericaceae; Vaccinium","Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,"Ericaceae",NA,NA,NA,"Vaccinium","Vaccinium",NA,NA,"haematinum",NA,NA,"SPECIES",NA,"","","SYNONYM","",NA,"356b321d-7d47-4380-89e2-87bae6d8c250","MX",2025-11-25 15:04:30.67,NA,NA,NA,NA,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;SCIENTIFIC_NAME_ID_NOT_FOUND;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT",NA,NA,"",TRUE,FALSE,4172512,4168278,6,7707728,220,1353,2505,2882813,NA,4168278,"Vaccinium selerianum","Vaccinium selerianum (Loes.) Sleumer","Vaccinium haematinum",NA,"EML",2025-11-25 15:04:30.67,2025-11-25 04:23:55.543,NA,FALSE,NA,"SNIB-ME014-ME0141812F_SIB_2024.07.18-herbario",FALSE,"LATIN_AMERICA","LATIN_AMERICA","MEX","México","MEX.5_1","Chiapas","MEX.5.19_2","Chamula",NA,NA,""
"5",5101612612,"","Avendaño-Reyes, S., I. Acosta R. 2024. Digitalización y sistematización de las colecciones biológicas del INECOL. Instituto Nacional de Ecología, A.C. Base de datos SNIB-CONABIO_Herbario XAL, proyectos ME014, AA002, U021, L090, K004, E008 y P026. Ciudad de México","es","CC_BY_4_0",2024-12-31,NA,"","Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)","Event","http://grscicoll.org/institution/instituto-de-ecología-ac-0","https://scientific-collections.gbif.org/collection/cf4baddf-82b4-441a-9e26-67762882fbf8","c25c093804fa17a189990e72dd23b7f9","INECOL","XAL","Digitalización y sistematización de las colecciones biológicas del INECOL","Instituto de Ecología, A. C., Xalapa","PRESERVED_SPECIMEN",NA,NA,"","12541b48813a15c577c08cd495434e3b","40992","","L. Soto P.; L. Hernández L.","",1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","PRESENT","Herborizado",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1582","1986-10-09","",282,282,1986,10,9,"","Encinar. Sistema forestal",NA,NA,NA,NA,NA,NA,"",NA,"","NORTH_AMERICA",NA,NA,NA,"MX","Chiapas","CHAMULA",NA,"Bautista Chico","","",NA,NA,NA,NA,NA,"",16.800517,-92.712114,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","Mapa, INEGI, 2015, 1:250 000","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","NotAType","L. Soto P.","",NA,NA,NA,NA,"5a6b8a6dc39f76526438832ad978fbbd",36696,NA,NA,NA,NA,NA,NA,"Vaccinium haematinum Standl. & Steyerm.","Vaccinium haematinum","Vaccinium",NA,"Villaseñor, Ortiz, Redonda-Martínez & Gual, 2010",NA,1944,"Plantae; Tracheophyta; Magnoliopsida; Ericales; Ericaceae; Vaccinium","Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,"Ericaceae",NA,NA,NA,"Vaccinium","Vaccinium",NA,NA,"haematinum",NA,NA,"SPECIES",NA,"","","SYNONYM","",NA,"356b321d-7d47-4380-89e2-87bae6d8c250","MX",2025-11-25 15:04:36.722,NA,NA,NA,NA,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;SCIENTIFIC_NAME_ID_NOT_FOUND;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT",NA,NA,"",TRUE,FALSE,4172512,4168278,6,7707728,220,1353,2505,2882813,NA,4168278,"Vaccinium selerianum","Vaccinium selerianum (Loes.) Sleumer","Vaccinium haematinum",NA,"EML",2025-11-25 15:04:36.722,2025-11-25 04:23:55.543,NA,FALSE,NA,"SNIB-ME014-ME0141812F_SIB_2024.07.18-herbario",FALSE,"LATIN_AMERICA","LATIN_AMERICA","MEX","México","MEX.5_1","Chiapas","MEX.5.19_2","Chamula",NA,NA,""
"6",4062029832,"","http://www.tropicos.org/Specimen/101804717","","CC_BY_4_0",2022-12-03 21:24:00,NA,"","Missouri Botanical Garden","PhysicalObject","","http://biocol.org/urn:lsid:biocol.org:col:15859","","NY","Tropicos","Tropicos","MOBOT","PRESERVED_SPECIMEN",NA,NA,"","urn:catalog:MO:Tropicos:101804717","101804717","25443","Dennis E. Breedlove","",1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","PRESENT","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"263","1972-05-28","",149,149,1972,5,28,"","",NA,NA,NA,NA,NA,NA,"",NA,"","NORTH_AMERICA",NA,NA,NA,"MX","Chiapas","Villaflores",NA,"Steep slopes, on the SE side of Cerro Tres Picos and the ridges near summit.","","",NA,NA,NA,NA,NA,"",16.19,-93.61,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","J.L. Luteyn, 2004 (NY)","",NA,NA,NA,NA,"50253388",NA,NA,NA,NA,NA,NA,NA,"Vaccinium selerianum (Loes.) Sleumer","","",NA,"",NA,NA,"","Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,"Ericaceae",NA,NA,NA,"Vaccinium","Vaccinium",NA,NA,"selerianum",NA,NA,"SPECIES",NA,"","ICNafp","ACCEPTED","No opinion",NA,"e053ff53-c156-4e2e-b9b5-4462e9625424","US",2025-12-03 07:07:18.48,2300,200,NA,NA,NA,"GEODETIC_DATUM_ASSUMED_WGS84;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",NA,NA,"",TRUE,FALSE,4168278,4168278,6,7707728,220,1353,2505,2882813,NA,4168278,"Vaccinium selerianum","Vaccinium selerianum (Loes.) Sleumer","Vaccinium selerianum (Loes.) Sleumer",NA,"EML",2025-12-03 07:07:18.48,2025-12-03 06:40:17.763,NA,TRUE,NA,"",FALSE,"LATIN_AMERICA","NORTH_AMERICA","MEX","México","MEX.5_1","Chiapas","MEX.5.115_2","Villa Corzo",NA,NA,"LC"
"7",4061759976,"","http://www.tropicos.org/Specimen/101531706","","CC_BY_4_0",2022-12-03 20:50:00,NA,"","Missouri Botanical Garden","PhysicalObject","","http://biocol.org/urn:lsid:biocol.org:col:15859","","EAP","Tropicos","Tropicos","MOBOT","PRESERVED_SPECIMEN",NA,NA,"","urn:catalog:MO:Tropicos:101531706","101531706","1306","Paul R. House","",4,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","PRESENT","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","1992-05-17","",138,138,1992,5,17,"","",NA,NA,NA,NA,NA,NA,"",NA,"","NORTH_AMERICA",NA,NA,NA,"HN","Lempira","Gracias",NA,"Parque Nacional de Celaque. Bosque nublado latifoliado ubicado en el filo frente a la cascada del Río Arcagual.","","",NA,NA,NA,NA,NA,"",14.66666,-88.68333,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","R.L. Wilbur, 1999 (DUKE)","",NA,NA,NA,NA,"12300489",NA,NA,NA,NA,NA,NA,NA,"Vaccinium haematinum Standl. & Steyerm.","","",NA,"",NA,NA,"","Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,"Ericaceae",NA,NA,NA,"Vaccinium","Vaccinium",NA,NA,"haematinum",NA,NA,"SPECIES",NA,"","ICNafp","SYNONYM","No opinion",NA,"e053ff53-c156-4e2e-b9b5-4462e9625424","US",2025-12-03 07:08:49.757,2550,NA,NA,NA,NA,"GEODETIC_DATUM_ASSUMED_WGS84;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",NA,NA,"",TRUE,FALSE,4172512,4168278,6,7707728,220,1353,2505,2882813,NA,4168278,"Vaccinium selerianum","Vaccinium selerianum (Loes.) Sleumer","Vaccinium haematinum Standl. & Steyerm.",NA,"EML",2025-12-03 07:08:49.757,2025-12-03 06:40:17.763,NA,TRUE,NA,"",FALSE,"LATIN_AMERICA","NORTH_AMERICA","HND","Honduras","HND.13_1","Lempira","HND.13.24_1","Talgua",NA,NA,""
"8",4061582352,"","http://www.tropicos.org/Specimen/102619458","","CC_BY_4_0",2022-12-03 22:42:00,NA,"","Missouri Botanical Garden","PhysicalObject","","http://biocol.org/urn:lsid:biocol.org:col:15859","","USCG","Tropicos","Tropicos","MOBOT","PRESERVED_SPECIMEN",NA,NA,"","urn:catalog:MO:Tropicos:102619458","102619458","550","Mervin Pérez","",1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","PRESENT","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2005-06-14","",165,165,2005,6,14,"","",NA,NA,NA,NA,NA,NA,"",NA,"","NORTH_AMERICA",NA,NA,NA,"GT","Quetzaltenango","",NA,"Finca Miramar, Volcán Lacandón.","","",NA,NA,NA,NA,NA,"",14.816667,-91.7,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","H.H. Schmidt","",2011-01-01,NA,NA,NA,"50253388",NA,NA,NA,NA,NA,NA,NA,"Vaccinium selerianum (Loes.) Sleumer","","",NA,"",NA,NA,"","Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,"Ericaceae",NA,NA,NA,"Vaccinium","Vaccinium",NA,NA,"selerianum",NA,NA,"SPECIES",NA,"","ICNafp","ACCEPTED","No opinion",NA,"e053ff53-c156-4e2e-b9b5-4462e9625424","US",2025-12-03 07:08:39.003,1825,425,NA,NA,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_ID_NOT_FOUND;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",NA,NA,"",TRUE,FALSE,4168278,4168278,6,7707728,220,1353,2505,2882813,NA,4168278,"Vaccinium selerianum","Vaccinium selerianum (Loes.) Sleumer","Vaccinium selerianum (Loes.) Sleumer",NA,"EML",2025-12-03 07:08:39.003,2025-12-03 06:40:17.763,NA,TRUE,NA,"",FALSE,"LATIN_AMERICA","NORTH_AMERICA","GTM","Guatemala","GTM.13_1","Quezaltenango","GTM.13.20_1","San Martín Sacatepéquez",NA,NA,"LC"
"9",4061329712,"","http://www.tropicos.org/Specimen/101838943","","CC_BY_4_0",2022-12-03 21:26:00,NA,"","Missouri Botanical Garden","PhysicalObject","","http://biocol.org/urn:lsid:biocol.org:col:15859","","EAP","Tropicos","Tropicos","MOBOT","PRESERVED_SPECIMEN",NA,NA,"","urn:catalog:MO:Tropicos:101838943","101838943","90","Thomas Hawkins;Paul R. House;Bruce Allen;Robbin C. Moran","",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","PRESENT","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"148","1991-11-18","",322,322,1991,11,18,"","",NA,NA,NA,NA,NA,NA,"",NA,"","NORTH_AMERICA",NA,NA,NA,"HN","Lempira","Gracias",NA,"Celaque National Park, cliffs overlooking cascada of the Río Arcagual, in dense mixed cloud forest.","","",NA,NA,NA,NA,NA,"",14.66666,-88.7,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","Jas. L. Luteyn (NY)","",2001-01-01,NA,NA,NA,"12300489",NA,NA,NA,NA,NA,NA,NA,"Vaccinium haematinum Standl. & Steyerm.","","",NA,"",NA,NA,"","Plantae","Tracheophyta","Magnoliopsida","Ericales",NA,"Ericaceae",NA,NA,NA,"Vaccinium","Vaccinium",NA,NA,"haematinum",NA,NA,"SPECIES",NA,"","ICNafp","SYNONYM","No opinion",NA,"e053ff53-c156-4e2e-b9b5-4462e9625424","US",2025-12-03 07:09:12.205,2455,5,NA,NA,NA,"GEODETIC_DATUM_ASSUMED_WGS84;TAXON_ID_NOT_FOUND;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",NA,NA,"",TRUE,FALSE,4172512,4168278,6,7707728,220,1353,2505,2882813,NA,4168278,"Vaccinium selerianum","Vaccinium selerianum (Loes.) Sleumer","Vaccinium haematinum Standl. & Steyerm.",NA,"EML",2025-12-03 07:09:12.205,2025-12-03 06:40:17.763,NA,TRUE,NA,"",FALSE,"LATIN_AMERICA","NORTH_AMERICA","HND","Honduras","HND.13_1","Lempira","HND.13.24_1","Talgua",NA,NA,""
